session_id,timestamp,satellite_id,ground_station_id,direction,protocol,packet_size_bytes,data_type,encryption_status,link_quality_pct,bit_error_rate,latency_ms,anomaly_flag
SESS-001655,2026-01-23 23:21:35,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,3533,PAYLOAD_DATA,AES-256,94.07,1.054e-09,249,NONE
SESS-001656,2026-01-23 23:23:04,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3027,COMMAND,AES-256,96.64,5.651e-09,257,NONE
SESS-001657,2026-01-23 23:23:41,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,3293,TELEMETRY,AES-256,99.39,1.331e-09,267,NONE
SESS-001658,2026-01-23 23:25:00,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,1753,PAYLOAD_DATA,AES-128,96.45,9.577e-09,255,NONE
SESS-001659,2026-01-23 23:26:05,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,3443,PAYLOAD_DATA,AES-256,93.11,5.112e-09,241,NONE
SESS-001660,2026-01-23 23:27:44,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3865,HOUSEKEEPING,AES-256,98.38,9.485e-09,269,NONE
SESS-001661,2026-01-23 23:28:23,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2104,COMMAND,AES-256,92.56,6.176e-09,262,NONE
SESS-001662,2026-01-23 23:29:28,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1867,PAYLOAD_DATA,AES-256,98.68,3.781e-09,252,NONE
SESS-001663,2026-01-23 23:31:05,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,744,PAYLOAD_DATA,AES-128,94.48,5.963e-09,259,NONE
SESS-001664,2026-01-23 23:33:17,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1426,PAYLOAD_DATA,AES-256,95.09,9.084e-09,278,NONE
SESS-001665,2026-01-23 23:36:08,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,1469,COMMAND,AES-128,93.21,3.63e-09,244,NONE
SESS-001666,2026-01-23 23:37:53,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2941,TELEMETRY,AES-256,96.16,4.639e-09,240,NONE
SESS-001667,2026-01-23 23:40:13,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,1104,TELEMETRY,AES-256,96.31,8.946e-09,261,NONE
SESS-001668,2026-01-23 23:40:59,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,4094,PAYLOAD_DATA,AES-256,98.73,6.966e-09,276,NONE
SESS-001669,2026-01-23 23:41:49,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1137,TELEMETRY,AES-128,94.44,3.29e-10,274,NONE
SESS-001670,2026-01-23 23:43:55,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,3817,PAYLOAD_DATA,AES-256,97.03,1.02e-10,258,NONE
SESS-001671,2026-01-23 23:45:18,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,1968,HOUSEKEEPING,AES-256,95.39,4.381e-09,245,NONE
SESS-001672,2026-01-23 23:48:08,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,1581,COMMAND,AES-256,94.01,4.601e-09,278,NONE
SESS-001673,2026-01-23 23:50:45,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2176,TELEMETRY,AES-256,97.39,4.712e-09,249,NONE
SESS-001674,2026-01-23 23:51:59,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,2237,TELEMETRY,AES-128,93.1,1.672e-09,278,NONE
SESS-001675,2026-01-23 23:54:45,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,681,PAYLOAD_DATA,AES-256,97.33,8.429e-09,269,NONE
SESS-001676,2026-01-23 23:56:09,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3150,HOUSEKEEPING,AES-256,95.74,3.614e-09,271,NONE
SESS-001677,2026-01-23 23:57:28,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,791,TELEMETRY,AES-256,95.29,3.34e-10,245,NONE
SESS-001678,2026-01-23 23:58:17,SENTINEL-9,GS-ALPHA-1,UPLINK,PROXIMITY-1,3166,PAYLOAD_DATA,AES-256,99.31,4.131e-09,243,NONE
SESS-001679,2026-01-24 00:00:34,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,2045,TELEMETRY,AES-256,97.19,7.15e-09,262,NONE
SESS-001680,2026-01-24 00:01:04,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,738,COMMAND,AES-256,99.1,9.44e-09,261,NONE
SESS-001681,2026-01-24 00:02:59,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,1345,TELEMETRY,AES-256,95.46,4.33e-10,247,NONE
SESS-001682,2026-01-24 00:04:03,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,4006,COMMAND,AES-256,97.39,3.9e-09,268,NONE
SESS-001683,2026-01-24 00:06:36,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1841,COMMAND,AES-256,97.38,3.932e-09,277,NONE
SESS-001684,2026-01-24 00:09:11,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,2578,TELEMETRY,AES-256,92.07,6.801e-09,267,NONE
SESS-001685,2026-01-24 00:10:33,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,3465,COMMAND,AES-128,92.46,8.45e-09,246,NONE
SESS-001686,2026-01-24 00:11:07,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,2283,HOUSEKEEPING,AES-256,93.65,8.884e-09,278,NONE
SESS-001687,2026-01-24 00:13:23,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2419,COMMAND,AES-128,95.39,5.076e-09,248,NONE
SESS-001688,2026-01-24 00:15:21,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,1244,PAYLOAD_DATA,AES-256,97.17,4.628e-09,263,NONE
SESS-001689,2026-01-24 00:17:20,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2274,TELEMETRY,NONE,94.9,2.492e-09,247,NONE
SESS-001690,2026-01-24 00:20:16,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,756,HOUSEKEEPING,AES-256,97.06,2.2e-09,273,NONE
SESS-001691,2026-01-24 00:21:42,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,1393,TELEMETRY,AES-256,97.26,8.36e-10,255,NONE
SESS-001692,2026-01-24 00:22:19,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1371,HOUSEKEEPING,NONE,96.16,9.31e-09,271,NONE
SESS-001693,2026-01-24 00:25:14,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3159,PAYLOAD_DATA,AES-256,96.07,7.84e-09,273,NONE
SESS-001694,2026-01-24 00:27:28,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2152,HOUSEKEEPING,AES-256,93.52,5.382e-09,254,NONE
SESS-001695,2026-01-24 00:30:16,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,571,TELEMETRY,AES-128,94.69,4.378e-09,240,NONE
SESS-001696,2026-01-24 00:32:52,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2263,PAYLOAD_DATA,AES-256,97.9,9.489e-09,264,NONE
SESS-001697,2026-01-24 00:33:26,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,983,TELEMETRY,AES-256,97.9,5.146e-09,278,NONE
SESS-001698,2026-01-24 00:35:12,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2301,PAYLOAD_DATA,AES-256,97.01,2.962e-09,264,NONE
SESS-001699,2026-01-24 00:36:37,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,953,COMMAND,AES-128,98.0,5.569e-09,263,NONE
SESS-001700,2026-01-24 00:37:42,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3997,COMMAND,AES-128,92.79,2.596e-09,251,NONE
SESS-001701,2026-01-24 00:40:04,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1100,COMMAND,AES-256,98.43,2.449e-09,255,NONE
SESS-001702,2026-01-24 00:41:05,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2916,TELEMETRY,AES-256,94.24,7.867e-09,256,NONE
SESS-001703,2026-01-24 00:43:56,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,4040,TELEMETRY,AES-256,95.68,9.901e-09,253,NONE
SESS-001704,2026-01-24 00:46:23,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,3084,TELEMETRY,AES-256,92.74,2.404e-09,258,NONE
SESS-001705,2026-01-24 00:47:58,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,700,HOUSEKEEPING,AES-128,98.7,9.944e-09,279,NONE
SESS-001706,2026-01-24 00:48:31,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3475,TELEMETRY,AES-256,96.56,8.249e-09,255,NONE
SESS-001707,2026-01-24 00:49:11,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,2637,HOUSEKEEPING,AES-256,92.09,6.608e-09,278,NONE
SESS-001708,2026-01-24 00:51:26,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,1220,TELEMETRY,AES-256,92.83,6.729e-09,266,NONE
SESS-001709,2026-01-24 00:52:43,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1533,COMMAND,AES-256,93.97,4.13e-10,242,NONE
SESS-001710,2026-01-24 00:55:33,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,1451,COMMAND,AES-256,92.2,6.629e-09,258,NONE
SESS-001711,2026-01-24 00:56:44,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,786,TELEMETRY,AES-256,98.82,6.108e-09,269,NONE
SESS-001712,2026-01-24 00:58:19,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3482,HOUSEKEEPING,AES-256,96.4,5.264e-09,240,NONE
SESS-001713,2026-01-24 00:59:35,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,2603,COMMAND,AES-128,98.62,8.52e-09,250,NONE
SESS-001714,2026-01-24 01:01:20,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,2321,TELEMETRY,AES-256,98.9,4.666e-09,241,NONE
SESS-001715,2026-01-24 01:02:01,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,4055,COMMAND,AES-256,94.25,8.953e-09,276,NONE
SESS-001716,2026-01-24 01:02:56,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,4057,PAYLOAD_DATA,AES-128,92.61,1.37e-09,251,NONE
SESS-001717,2026-01-24 01:05:14,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,3291,HOUSEKEEPING,AES-256,96.61,1.262e-09,251,NONE
SESS-001718,2026-01-24 01:05:56,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,2516,TELEMETRY,AES-128,96.1,1.438e-09,252,NONE
SESS-001719,2026-01-24 01:08:32,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,3027,COMMAND,NONE,99.49,3.823e-09,250,NONE
SESS-001720,2026-01-24 01:09:57,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,2866,TELEMETRY,AES-256,96.92,1.14e-10,268,NONE
SESS-001721,2026-01-24 01:12:24,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,2761,PAYLOAD_DATA,AES-256,95.72,5.463e-09,278,NONE
SESS-001722,2026-01-24 01:14:16,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,3796,PAYLOAD_DATA,AES-256,93.47,5.78e-10,259,NONE
SESS-001723,2026-01-24 01:16:09,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,3475,COMMAND,AES-256,99.34,3.111e-09,268,NONE
SESS-001724,2026-01-24 01:17:37,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,3703,COMMAND,AES-128,94.67,3.799e-09,250,NONE
SESS-001725,2026-01-24 01:18:18,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,2428,HOUSEKEEPING,AES-256,92.15,3.478e-09,261,NONE
SESS-001726,2026-01-24 01:18:52,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,1198,COMMAND,NONE,95.64,1.693e-09,259,NONE
SESS-001727,2026-01-24 01:21:16,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3711,TELEMETRY,AES-256,94.14,9.597e-09,264,NONE
SESS-001728,2026-01-24 01:22:28,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,3693,COMMAND,NONE,96.56,7.517e-09,278,NONE
SESS-001729,2026-01-24 01:24:03,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,3697,PAYLOAD_DATA,AES-256,99.37,5.33e-10,255,NONE
SESS-001730,2026-01-24 01:26:46,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,2765,TELEMETRY,AES-256,92.05,2.995e-09,255,NONE
SESS-001731,2026-01-24 01:28:54,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,3830,PAYLOAD_DATA,AES-128,97.88,7.706e-09,269,NONE
SESS-001732,2026-01-24 01:29:38,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1111,PAYLOAD_DATA,AES-256,96.59,7.974e-09,269,NONE
SESS-001733,2026-01-24 01:32:33,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,1438,TELEMETRY,AES-128,92.44,4.717e-09,279,NONE
SESS-001734,2026-01-24 01:33:51,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2744,TELEMETRY,AES-256,93.02,5.451e-09,277,NONE
SESS-001735,2026-01-24 01:34:22,SENTINEL-9,GS-CHARLIE-3,UPLINK,DTN,2844,HOUSEKEEPING,AES-256,93.83,1.024e-09,247,NONE
SESS-001736,2026-01-24 01:37:04,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,2002,COMMAND,AES-256,94.7,3.437e-09,271,NONE
SESS-001737,2026-01-24 01:38:10,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,1708,PAYLOAD_DATA,NONE,97.9,9.99e-09,251,NONE
SESS-001738,2026-01-24 01:38:45,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1769,TELEMETRY,AES-256,96.47,8.142e-09,264,NONE
SESS-001739,2026-01-24 01:39:56,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,1633,TELEMETRY,AES-256,95.73,1.914e-09,249,NONE
SESS-001740,2026-01-24 01:41:16,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,1505,COMMAND,AES-256,94.78,6.89e-10,252,NONE
SESS-001741,2026-01-24 01:42:01,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3823,HOUSEKEEPING,AES-256,98.88,3.62e-10,259,NONE
SESS-001742,2026-01-24 01:43:43,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,2241,COMMAND,AES-256,98.83,1.246e-09,275,NONE
SESS-001743,2026-01-24 01:45:19,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,1894,HOUSEKEEPING,AES-256,92.28,1.766e-09,268,NONE
SESS-001744,2026-01-24 01:47:09,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,3548,COMMAND,AES-128,97.45,3.779e-09,267,NONE
SESS-001745,2026-01-24 01:48:08,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,3378,PAYLOAD_DATA,AES-256,93.9,2.274e-09,256,NONE
SESS-001746,2026-01-24 01:49:04,SENTINEL-9,GS-BRAVO-2,DOWNLINK,DTN,2641,PAYLOAD_DATA,AES-256,92.47,3.539e-09,254,NONE
SESS-001747,2026-01-24 01:51:01,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2829,COMMAND,AES-256,96.69,2.581e-09,257,NONE
SESS-001748,2026-01-24 01:52:34,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,2575,PAYLOAD_DATA,AES-256,98.79,8.31e-09,247,NONE
SESS-001749,2026-01-24 01:53:42,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,2146,HOUSEKEEPING,AES-256,93.12,9.256e-09,243,NONE
SESS-001750,2026-01-24 01:56:26,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,2148,PAYLOAD_DATA,AES-256,97.01,9.349e-09,263,NONE
SESS-001751,2026-01-24 01:58:08,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,3713,HOUSEKEEPING,NONE,94.66,5.812e-09,255,NONE
SESS-001752,2026-01-24 02:01:01,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,935,TELEMETRY,AES-256,98.94,3.445e-09,256,NONE
SESS-001753,2026-01-24 02:02:26,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,2129,TELEMETRY,AES-128,97.36,7.309e-09,240,NONE
SESS-001754,2026-01-24 02:03:06,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,2354,TELEMETRY,AES-256,98.94,7.899e-09,267,NONE
SESS-001755,2026-01-24 02:05:52,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,3422,PAYLOAD_DATA,AES-256,97.62,8.638e-09,249,NONE
SESS-001756,2026-01-24 02:06:22,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,2516,HOUSEKEEPING,AES-128,95.31,1.038e-09,264,NONE
SESS-001757,2026-01-24 02:07:35,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,799,COMMAND,NONE,96.1,7.083e-09,268,NONE
SESS-001758,2026-01-24 02:08:39,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1335,COMMAND,AES-256,95.33,3.001e-09,277,NONE
SESS-001759,2026-01-24 02:10:32,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,3801,TELEMETRY,AES-256,96.69,4.26e-09,269,NONE
SESS-001760,2026-01-24 02:11:09,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1103,COMMAND,AES-256,94.21,9.86e-09,244,NONE
SESS-001761,2026-01-24 02:12:49,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3749,HOUSEKEEPING,AES-256,97.46,9.88e-09,275,NONE
SESS-001762,2026-01-24 02:13:55,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,2393,PAYLOAD_DATA,AES-256,94.42,1.818e-09,242,NONE
SESS-001763,2026-01-24 02:16:05,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1314,TELEMETRY,NONE,95.82,1.364e-09,270,NONE
SESS-001764,2026-01-24 02:18:47,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2198,HOUSEKEEPING,NONE,93.73,1.01e-09,251,NONE
SESS-001765,2026-01-24 02:19:37,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1289,PAYLOAD_DATA,AES-256,92.3,8.72e-10,274,NONE
SESS-001766,2026-01-24 02:20:11,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,2152,PAYLOAD_DATA,AES-256,94.15,7.157e-09,264,NONE
SESS-001767,2026-01-24 02:21:03,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,4008,PAYLOAD_DATA,AES-256,98.07,5.883e-09,249,NONE
SESS-001768,2026-01-24 02:22:43,SENTINEL-9,GS-ALPHA-1,DOWNLINK,DTN,2539,PAYLOAD_DATA,AES-256,96.37,4.599e-09,264,NONE
SESS-001769,2026-01-24 02:24:17,SENTINEL-9,GS-BRAVO-2,UPLINK,DTN,1484,PAYLOAD_DATA,NONE,97.83,9.869e-09,244,NONE
SESS-001770,2026-01-24 02:27:13,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,719,PAYLOAD_DATA,AES-256,95.42,1.23e-10,278,NONE
SESS-001771,2026-01-24 02:27:44,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3342,HOUSEKEEPING,AES-256,92.93,6.558e-09,262,NONE
SESS-001772,2026-01-24 02:30:33,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,3141,TELEMETRY,AES-256,97.16,1.518e-09,240,NONE
SESS-001773,2026-01-24 02:31:27,SENTINEL-9,GS-BRAVO-2,UPLINK,PROXIMITY-1,1664,PAYLOAD_DATA,AES-256,96.32,6.724e-09,259,NONE
SESS-001774,2026-01-24 02:34:00,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,1950,PAYLOAD_DATA,AES-256,92.69,7.816e-09,240,NONE
SESS-001775,2026-01-24 02:35:51,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,555,TELEMETRY,AES-128,92.36,1.449e-09,265,NONE
SESS-001776,2026-01-24 02:38:26,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,2388,PAYLOAD_DATA,AES-128,96.5,6.173e-09,276,NONE
SESS-001777,2026-01-24 02:39:56,SENTINEL-9,GS-ALPHA-1,DOWNLINK,PROXIMITY-1,752,PAYLOAD_DATA,AES-256,93.83,3.17e-09,271,NONE
SESS-001778,2026-01-24 02:41:09,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,3681,HOUSEKEEPING,AES-256,93.79,1.831e-09,271,NONE
SESS-001779,2026-01-24 02:41:47,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,3955,PAYLOAD_DATA,AES-128,94.4,6.656e-09,260,NONE
SESS-001780,2026-01-24 02:44:45,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,2178,HOUSEKEEPING,NONE,95.67,1.31e-09,251,NONE
SESS-001781,2026-01-24 02:46:57,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,1350,COMMAND,AES-256,95.69,7.09e-09,259,NONE
SESS-001782,2026-01-24 02:49:47,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,2348,COMMAND,AES-128,95.81,9.661e-09,259,NONE
SESS-001783,2026-01-24 02:52:37,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2474,COMMAND,NONE,98.32,9.037e-09,254,NONE
SESS-001784,2026-01-24 02:53:58,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1423,PAYLOAD_DATA,AES-256,98.73,4.773e-09,261,NONE
SESS-001785,2026-01-24 02:54:55,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,3588,TELEMETRY,AES-256,99.46,9.458e-09,259,NONE
SESS-001786,2026-01-24 02:57:05,SENTINEL-9,GS-BRAVO-2,DOWNLINK,CCSDS,969,TELEMETRY,AES-256,98.91,5.067e-09,254,NONE
SESS-001787,2026-01-24 02:59:03,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,1058,TELEMETRY,AES-256,95.29,8.52e-09,264,NONE
SESS-001788,2026-01-24 03:01:21,SENTINEL-9,GS-CHARLIE-3,UPLINK,CCSDS,2507,TELEMETRY,AES-256,94.16,2.956e-09,259,NONE
SESS-001789,2026-01-24 03:03:34,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1757,TELEMETRY,NONE,92.98,9.92e-09,269,NONE
SESS-001790,2026-01-24 03:04:57,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,3135,COMMAND,AES-256,96.99,2.983e-09,245,NONE
SESS-001791,2026-01-24 03:06:45,SENTINEL-9,GS-DELTA-4,DOWNLINK,DTN,3990,HOUSEKEEPING,AES-256,97.07,9.08e-09,251,NONE
SESS-001792,2026-01-24 03:09:25,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1243,HOUSEKEEPING,AES-256,95.89,7.89e-10,263,NONE
SESS-001793,2026-01-24 03:11:27,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3859,HOUSEKEEPING,AES-256,96.96,6.73e-09,242,NONE
SESS-001794,2026-01-24 03:13:31,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,DTN,1396,TELEMETRY,AES-128,94.58,1.19e-09,278,NONE
SESS-001795,2026-01-24 03:14:59,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,PROXIMITY-1,682,PAYLOAD_DATA,AES-128,94.71,2.848e-09,255,NONE
SESS-001796,2026-01-24 03:17:27,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,1302,TELEMETRY,NONE,93.44,5.612e-09,255,NONE
SESS-001797,2026-01-24 03:19:56,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,3643,HOUSEKEEPING,AES-256,94.25,1.21e-10,259,NONE
SESS-001798,2026-01-24 03:20:43,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,2859,HOUSEKEEPING,AES-256,94.23,3.282e-09,241,NONE
SESS-001799,2026-01-24 03:22:13,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,1044,COMMAND,AES-128,93.9,4.343e-09,264,NONE
SESS-001800,2026-01-24 03:24:47,SENTINEL-9,GS-BRAVO-2,UPLINK,CCSDS,1037,HOUSEKEEPING,AES-256,97.08,6.831e-09,243,NONE
SESS-001801,2026-01-24 03:27:14,SENTINEL-9,GS-CHARLIE-3,UPLINK,PROXIMITY-1,1146,COMMAND,AES-256,96.98,9.956e-09,265,NONE
SESS-001802,2026-01-24 03:28:27,SENTINEL-9,GS-BRAVO-2,DOWNLINK,PROXIMITY-1,2312,HOUSEKEEPING,AES-256,96.69,7.33e-09,273,NONE
SESS-001803,2026-01-24 03:30:48,SENTINEL-9,GS-DELTA-4,UPLINK,CCSDS,2739,TELEMETRY,AES-256,93.95,8.499e-09,251,NONE
SESS-001804,2026-01-24 03:31:54,SENTINEL-9,GS-DELTA-4,UPLINK,PROXIMITY-1,2784,PAYLOAD_DATA,AES-256,97.12,1.025e-09,241,NONE
SESS-001805,2026-01-24 03:33:36,SENTINEL-9,GS-DELTA-4,DOWNLINK,PROXIMITY-1,2406,HOUSEKEEPING,AES-256,98.58,2.26e-09,250,NONE
SESS-001806,2026-01-24 03:36:28,SENTINEL-9,GS-DELTA-4,DOWNLINK,CCSDS,3121,PAYLOAD_DATA,AES-256,99.08,3.555e-09,274,NONE
SESS-001807,2026-01-24 03:38:53,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,2150,HOUSEKEEPING,AES-128,92.63,5.784e-09,266,NONE
SESS-001808,2026-01-24 03:41:27,SENTINEL-9,GS-ALPHA-1,DOWNLINK,CCSDS,671,HOUSEKEEPING,AES-256,93.62,7.98e-10,279,NONE
SESS-001809,2026-01-24 03:42:43,SENTINEL-9,GS-ALPHA-1,UPLINK,CCSDS,1839,HOUSEKEEPING,AES-256,96.0,9.5e-09,277,NONE
SESS-001810,2026-01-24 03:43:59,SENTINEL-9,GS-ALPHA-1,UPLINK,DTN,2150,COMMAND,AES-128,94.1,1.161e-09,248,NONE
SESS-001811,2026-01-24 03:44:43,SENTINEL-9,GS-DELTA-4,UPLINK,DTN,3496,PAYLOAD_DATA,AES-256,92.41,3.688e-09,272,NONE
SESS-001812,2026-01-24 03:45:54,SENTINEL-9,GS-CHARLIE-3,DOWNLINK,CCSDS,1045,HOUSEKEEPING,AES-256,94.08,1.737e-09,244,NONE
