task_id,scheduled_start,scheduled_end,satellite_id,activity_type,target_area,target_lat,target_lon,priority,requesting_unit,classification,status,notes
TASK-001774,2026-01-25 12:30:00,2026-01-25 12:56:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,USSPACECOM,UNCLASSIFIED,COMPLETED,
TASK-001775,2026-01-25 12:43:00,2026-01-25 13:04:00,SENTINEL-9,SECONDARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,LOW,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001776,2026-01-25 13:01:00,2026-01-25 13:17:00,SENTINEL-9,PRIMARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,HIGH,NSA-SIGINT,SECRET,SCHEDULED,
TASK-001777,2026-01-25 13:16:00,2026-01-25 13:42:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,INDOPACOM-J2,TOP SECRET,COMPLETED,
TASK-001778,2026-01-25 13:30:00,2026-01-25 13:44:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001779,2026-01-25 13:42:00,2026-01-25 13:55:00,SENTINEL-9,SECONDARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,CRITICAL,EUCOM-J2,SECRET,COMPLETED,
TASK-001780,2026-01-25 13:52:00,2026-01-25 14:07:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NRO-OPS,SECRET,SCHEDULED,
TASK-001781,2026-01-25 14:01:00,2026-01-25 14:28:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,USSPACECOM,SECRET,COMPLETED,
TASK-001782,2026-01-25 14:12:00,2026-01-25 14:19:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NASIC,SECRET,COMPLETED,
TASK-001783,2026-01-25 14:20:00,2026-01-25 14:32:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001784,2026-01-25 14:37:00,2026-01-25 14:42:00,SENTINEL-9,PRIMARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NORAD,SECRET,COMPLETED,
TASK-001785,2026-01-25 14:48:00,2026-01-25 15:15:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,USSPACECOM,TOP SECRET,COMPLETED,
TASK-001786,2026-01-25 15:07:00,2026-01-25 15:20:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-DELTA,71.64,150.21,LOW,NRO-OPS,SECRET,SCHEDULED,
TASK-001787,2026-01-25 15:24:00,2026-01-25 15:38:00,SENTINEL-9,MAINTENANCE_WINDOW,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NASIC,UNCLASSIFIED,CANCELLED,
TASK-001788,2026-01-25 15:41:00,2026-01-25 16:09:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,USSPACECOM,SECRET,SCHEDULED,
TASK-001789,2026-01-25 16:00:00,2026-01-25 16:29:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,DIA-ANALYSIS,SECRET,COMPLETED,
TASK-001790,2026-01-25 16:15:00,2026-01-25 16:29:00,SENTINEL-9,ATTITUDE_MANEUVER,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NORTHCOM-J2,SECRET,SCHEDULED,
TASK-001791,2026-01-25 16:25:00,2026-01-25 16:33:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NSA-SIGINT,SECRET,COMPLETED,
TASK-001792,2026-01-25 16:35:00,2026-01-25 16:46:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001793,2026-01-25 16:53:00,2026-01-25 16:58:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,USSPACECOM,UNCLASSIFIED,SCHEDULED,
TASK-001794,2026-01-25 17:07:00,2026-01-25 17:20:00,SENTINEL-9,MAINTENANCE_WINDOW,SVALBARD-MONITOR,78.23,15.63,CRITICAL,INDOPACOM-J2,SECRET,IN_PROGRESS,
TASK-001795,2026-01-25 17:18:00,2026-01-25 17:32:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NSA-SIGINT,UNCLASSIFIED,SCHEDULED,
TASK-001796,2026-01-25 17:36:00,2026-01-25 18:01:00,SENTINEL-9,MAINTENANCE_WINDOW,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NRO-OPS,SECRET,COMPLETED,
TASK-001797,2026-01-25 17:47:00,2026-01-25 18:03:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ALPHA,75.52,68.43,HIGH,NRO-OPS,SECRET,COMPLETED,
TASK-001798,2026-01-25 18:01:00,2026-01-25 18:16:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,LOW,INDOPACOM-J2,SECRET,IN_PROGRESS,
TASK-001799,2026-01-25 18:15:00,2026-01-25 18:35:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,NRO-OPS,SECRET,COMPLETED,
TASK-001800,2026-01-25 18:30:00,2026-01-25 18:40:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ALPHA,75.52,68.43,CRITICAL,NORAD,SECRET,CANCELLED,
TASK-001801,2026-01-25 18:38:00,2026-01-25 18:44:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ALPHA,75.52,68.43,HIGH,NORTHCOM-J2,SECRET,SCHEDULED,
TASK-001802,2026-01-25 18:56:00,2026-01-25 19:07:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NORAD,UNCLASSIFIED,SCHEDULED,
TASK-001803,2026-01-25 19:07:00,2026-01-25 19:28:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,DIA-ANALYSIS,UNCLASSIFIED,IN_PROGRESS,
TASK-001804,2026-01-25 19:22:00,2026-01-25 19:38:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,NORAD,SECRET,SCHEDULED,
TASK-001805,2026-01-25 19:38:00,2026-01-25 19:45:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NSA-SIGINT,TOP SECRET,COMPLETED,
TASK-001806,2026-01-25 19:51:00,2026-01-25 20:02:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NASIC,TOP SECRET,SCHEDULED,
TASK-001807,2026-01-25 20:10:00,2026-01-25 20:29:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-BRAVO,76.18,96.72,LOW,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001808,2026-01-25 20:18:00,2026-01-25 20:29:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-ALPHA,75.52,68.43,LOW,EUCOM-J2,UNCLASSIFIED,CANCELLED,
TASK-001809,2026-01-25 20:31:00,2026-01-25 20:58:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NASIC,SECRET,SCHEDULED,
TASK-001810,2026-01-25 20:50:00,2026-01-25 21:04:00,SENTINEL-9,PRIMARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NASIC,TOP SECRET,SCHEDULED,
TASK-001811,2026-01-25 21:07:00,2026-01-25 21:30:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,NORTHCOM-J2,SECRET,IN_PROGRESS,
TASK-001812,2026-01-25 21:21:00,2026-01-25 21:43:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,NORTHCOM-J2,SECRET,IN_PROGRESS,
TASK-001813,2026-01-25 21:35:00,2026-01-25 21:49:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,DIA-ANALYSIS,SECRET,COMPLETED,
TASK-001814,2026-01-25 21:49:00,2026-01-25 22:14:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,EUCOM-J2,TOP SECRET,SCHEDULED,
TASK-001815,2026-01-25 22:07:00,2026-01-25 22:14:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001816,2026-01-25 22:16:00,2026-01-25 22:37:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-BRAVO,76.18,96.72,LOW,NORAD,UNCLASSIFIED,COMPLETED,
TASK-001817,2026-01-25 22:33:00,2026-01-25 22:39:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NORTHCOM-J2,TOP SECRET,COMPLETED,
TASK-001818,2026-01-25 22:45:00,2026-01-25 22:58:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-ECHO,77.43,45.18,HIGH,NSA-SIGINT,SECRET,SCHEDULED,
TASK-001819,2026-01-25 22:56:00,2026-01-25 23:23:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,USSPACECOM,UNCLASSIFIED,SCHEDULED,
TASK-001820,2026-01-25 23:07:00,2026-01-25 23:23:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,NORAD,SECRET,COMPLETED,
TASK-001821,2026-01-25 23:18:00,2026-01-25 23:40:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NASIC,TOP SECRET,COMPLETED,
TASK-001822,2026-01-25 23:34:00,2026-01-25 23:58:00,SENTINEL-9,MAINTENANCE_WINDOW,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,INDOPACOM-J2,TOP SECRET,COMPLETED,
TASK-001823,2026-01-25 23:45:00,2026-01-26 00:07:00,SENTINEL-9,DOWNLINK_PASS,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NASIC,SECRET,COMPLETED,
TASK-001824,2026-01-26 00:04:00,2026-01-26 00:26:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NORTHCOM-J2,SECRET,CANCELLED,
TASK-001825,2026-01-26 00:21:00,2026-01-26 00:30:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,LOW,NASIC,UNCLASSIFIED,IN_PROGRESS,
TASK-001826,2026-01-26 00:39:00,2026-01-26 00:53:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ALPHA,75.52,68.43,HIGH,NSA-SIGINT,SECRET,CANCELLED,
TASK-001827,2026-01-26 00:47:00,2026-01-26 01:13:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NORTHCOM-J2,SECRET,SCHEDULED,
TASK-001828,2026-01-26 01:03:00,2026-01-26 01:21:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NRO-OPS,UNCLASSIFIED,SCHEDULED,
TASK-001829,2026-01-26 01:11:00,2026-01-26 01:18:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-BRAVO,76.18,96.72,HIGH,NASIC,TOP SECRET,COMPLETED,
TASK-001830,2026-01-26 01:29:00,2026-01-26 01:36:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NORAD,UNCLASSIFIED,CANCELLED,
TASK-001831,2026-01-26 01:45:00,2026-01-26 02:14:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,USSPACECOM,SECRET,SCHEDULED,
TASK-001832,2026-01-26 01:58:00,2026-01-26 02:24:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NORAD,SECRET,SCHEDULED,
TASK-001833,2026-01-26 02:15:00,2026-01-26 02:37:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001834,2026-01-26 02:33:00,2026-01-26 02:48:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,NRO-OPS,TOP SECRET,COMPLETED,
TASK-001835,2026-01-26 02:44:00,2026-01-26 03:09:00,SENTINEL-9,ATTITUDE_MANEUVER,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NASIC,SECRET,SCHEDULED,
TASK-001836,2026-01-26 02:58:00,2026-01-26 03:03:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NRO-OPS,SECRET,CANCELLED,
TASK-001837,2026-01-26 03:06:00,2026-01-26 03:27:00,SENTINEL-9,MAINTENANCE_WINDOW,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NSA-SIGINT,UNCLASSIFIED,SCHEDULED,
TASK-001838,2026-01-26 03:18:00,2026-01-26 03:25:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,LOW,NORAD,UNCLASSIFIED,COMPLETED,
TASK-001839,2026-01-26 03:34:00,2026-01-26 03:54:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,EUCOM-J2,SECRET,SCHEDULED,
TASK-001840,2026-01-26 03:47:00,2026-01-26 03:52:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-ALPHA,75.52,68.43,LOW,NSA-SIGINT,UNCLASSIFIED,COMPLETED,
TASK-001841,2026-01-26 03:58:00,2026-01-26 04:26:00,SENTINEL-9,ATTITUDE_MANEUVER,SVALBARD-MONITOR,78.23,15.63,MEDIUM,NSA-SIGINT,UNCLASSIFIED,IN_PROGRESS,
TASK-001842,2026-01-26 04:16:00,2026-01-26 04:24:00,SENTINEL-9,CALIBRATION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NORAD,UNCLASSIFIED,SCHEDULED,
TASK-001843,2026-01-26 04:24:00,2026-01-26 04:33:00,SENTINEL-9,MAINTENANCE_WINDOW,FRANZ-JOSEF-LAND,80.12,52.73,LOW,USSPACECOM,SECRET,COMPLETED,
TASK-001844,2026-01-26 04:36:00,2026-01-26 05:05:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NRO-OPS,UNCLASSIFIED,SCHEDULED,
TASK-001845,2026-01-26 04:47:00,2026-01-26 04:56:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,CRITICAL,DIA-ANALYSIS,SECRET,COMPLETED,
TASK-001846,2026-01-26 05:00:00,2026-01-26 05:24:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,NRO-OPS,UNCLASSIFIED,IN_PROGRESS,
TASK-001847,2026-01-26 05:14:00,2026-01-26 05:40:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,DIA-ANALYSIS,SECRET,COMPLETED,
TASK-001848,2026-01-26 05:22:00,2026-01-26 05:29:00,SENTINEL-9,DOWNLINK_PASS,NOVAYA-ZEMLYA-NORTH,76.95,67.58,HIGH,NORAD,UNCLASSIFIED,COMPLETED,
TASK-001849,2026-01-26 05:41:00,2026-01-26 06:02:00,SENTINEL-9,MAINTENANCE_WINDOW,SVALBARD-MONITOR,78.23,15.63,HIGH,NORTHCOM-J2,SECRET,IN_PROGRESS,
TASK-001850,2026-01-26 05:55:00,2026-01-26 06:13:00,SENTINEL-9,DOWNLINK_PASS,NOVAYA-ZEMLYA-NORTH,76.95,67.58,HIGH,USSPACECOM,UNCLASSIFIED,COMPLETED,
TASK-001851,2026-01-26 06:14:00,2026-01-26 06:34:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,HIGH,DIA-ANALYSIS,SECRET,IN_PROGRESS,
TASK-001852,2026-01-26 06:32:00,2026-01-26 06:54:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,NORTHCOM-J2,SECRET,SCHEDULED,
TASK-001853,2026-01-26 06:45:00,2026-01-26 07:00:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NORAD,TOP SECRET,COMPLETED,
TASK-001854,2026-01-26 06:57:00,2026-01-26 07:24:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-DELTA,71.64,150.21,MEDIUM,NORTHCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001855,2026-01-26 07:16:00,2026-01-26 07:29:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,LOW,EUCOM-J2,UNCLASSIFIED,SCHEDULED,
TASK-001856,2026-01-26 07:29:00,2026-01-26 07:42:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,EUCOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001857,2026-01-26 07:44:00,2026-01-26 08:12:00,SENTINEL-9,DOWNLINK_PASS,SVALBARD-MONITOR,78.23,15.63,MEDIUM,INDOPACOM-J2,TOP SECRET,COMPLETED,
TASK-001858,2026-01-26 07:56:00,2026-01-26 08:09:00,SENTINEL-9,ATTITUDE_MANEUVER,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,DIA-ANALYSIS,TOP SECRET,SCHEDULED,
TASK-001859,2026-01-26 08:13:00,2026-01-26 08:20:00,SENTINEL-9,PRIMARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NRO-OPS,SECRET,COMPLETED,
TASK-001860,2026-01-26 08:23:00,2026-01-26 08:34:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001861,2026-01-26 08:38:00,2026-01-26 08:52:00,SENTINEL-9,ATTITUDE_MANEUVER,SVALBARD-MONITOR,78.23,15.63,LOW,DIA-ANALYSIS,UNCLASSIFIED,COMPLETED,
TASK-001862,2026-01-26 08:46:00,2026-01-26 08:51:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001863,2026-01-26 08:54:00,2026-01-26 09:13:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,NORTHCOM-J2,TOP SECRET,COMPLETED,
TASK-001864,2026-01-26 09:10:00,2026-01-26 09:20:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-BRAVO,76.18,96.72,LOW,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001865,2026-01-26 09:21:00,2026-01-26 09:31:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,NRO-OPS,SECRET,COMPLETED,
TASK-001866,2026-01-26 09:39:00,2026-01-26 09:54:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ECHO,77.43,45.18,MEDIUM,EUCOM-J2,SECRET,COMPLETED,
TASK-001867,2026-01-26 09:52:00,2026-01-26 10:00:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,LOW,INDOPACOM-J2,UNCLASSIFIED,SCHEDULED,
TASK-001868,2026-01-26 10:04:00,2026-01-26 10:18:00,SENTINEL-9,PRIMARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,MEDIUM,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001869,2026-01-26 10:17:00,2026-01-26 10:38:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NRO-OPS,TOP SECRET,COMPLETED,
TASK-001870,2026-01-26 10:33:00,2026-01-26 10:42:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001871,2026-01-26 10:50:00,2026-01-26 10:59:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-DELTA,71.64,150.21,LOW,NSA-SIGINT,SECRET,COMPLETED,
TASK-001872,2026-01-26 11:01:00,2026-01-26 11:07:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001873,2026-01-26 11:16:00,2026-01-26 11:30:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-DELTA,71.64,150.21,LOW,NASIC,SECRET,COMPLETED,
TASK-001874,2026-01-26 11:25:00,2026-01-26 11:42:00,SENTINEL-9,MAINTENANCE_WINDOW,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NSA-SIGINT,SECRET,COMPLETED,
TASK-001875,2026-01-26 11:41:00,2026-01-26 11:58:00,SENTINEL-9,CALIBRATION,SVALBARD-MONITOR,78.23,15.63,LOW,NORAD,SECRET,SCHEDULED,
TASK-001876,2026-01-26 11:57:00,2026-01-26 12:13:00,SENTINEL-9,SECONDARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,MEDIUM,USSPACECOM,SECRET,CANCELLED,
TASK-001877,2026-01-26 12:12:00,2026-01-26 12:36:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,NRO-OPS,TOP SECRET,SCHEDULED,
TASK-001878,2026-01-26 12:26:00,2026-01-26 12:47:00,SENTINEL-9,PRIMARY_COLLECTION,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,USSPACECOM,TOP SECRET,COMPLETED,
TASK-001879,2026-01-26 12:40:00,2026-01-26 13:04:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,NASIC,SECRET,COMPLETED,
TASK-001880,2026-01-26 12:57:00,2026-01-26 13:06:00,SENTINEL-9,MAINTENANCE_WINDOW,SVALBARD-MONITOR,78.23,15.63,MEDIUM,DIA-ANALYSIS,UNCLASSIFIED,COMPLETED,
TASK-001881,2026-01-26 13:08:00,2026-01-26 13:35:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,INDOPACOM-J2,SECRET,COMPLETED,
TASK-001882,2026-01-26 13:16:00,2026-01-26 13:41:00,SENTINEL-9,SECONDARY_COLLECTION,NSR-WAYPOINT-BRAVO,76.18,96.72,MEDIUM,NRO-OPS,TOP SECRET,COMPLETED,
TASK-001883,2026-01-26 13:29:00,2026-01-26 13:47:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-DELTA,71.64,150.21,HIGH,NORTHCOM-J2,SECRET,COMPLETED,
TASK-001884,2026-01-26 13:38:00,2026-01-26 13:55:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-DELTA,71.64,150.21,LOW,USSPACECOM,UNCLASSIFIED,COMPLETED,
TASK-001885,2026-01-26 13:48:00,2026-01-26 14:01:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-CHARLIE,73.85,125.33,MEDIUM,USSPACECOM,UNCLASSIFIED,COMPLETED,
TASK-001886,2026-01-26 14:01:00,2026-01-26 14:16:00,SENTINEL-9,PRIMARY_COLLECTION,FRANZ-JOSEF-LAND,80.12,52.73,LOW,NASIC,SECRET,COMPLETED,
TASK-001887,2026-01-26 14:14:00,2026-01-26 14:21:00,SENTINEL-9,MAINTENANCE_WINDOW,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,DIA-ANALYSIS,SECRET,COMPLETED,
TASK-001888,2026-01-26 14:30:00,2026-01-26 14:55:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,INDOPACOM-J2,SECRET,COMPLETED,
TASK-001889,2026-01-26 14:46:00,2026-01-26 15:15:00,SENTINEL-9,PRIMARY_COLLECTION,SVALBARD-MONITOR,78.23,15.63,LOW,NORAD,SECRET,COMPLETED,
TASK-001890,2026-01-26 15:03:00,2026-01-26 15:29:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ECHO,77.43,45.18,LOW,NORAD,SECRET,IN_PROGRESS,
TASK-001891,2026-01-26 15:22:00,2026-01-26 15:35:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,NRO-OPS,UNCLASSIFIED,COMPLETED,
TASK-001892,2026-01-26 15:31:00,2026-01-26 15:39:00,SENTINEL-9,ATTITUDE_MANEUVER,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,NSA-SIGINT,TOP SECRET,SCHEDULED,
TASK-001893,2026-01-26 15:44:00,2026-01-26 16:00:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-CHARLIE,73.85,125.33,HIGH,NASIC,SECRET,IN_PROGRESS,
TASK-001894,2026-01-26 15:54:00,2026-01-26 16:07:00,SENTINEL-9,SECONDARY_COLLECTION,NOVAYA-ZEMLYA-NORTH,76.95,67.58,MEDIUM,DIA-ANALYSIS,UNCLASSIFIED,COMPLETED,
TASK-001895,2026-01-26 16:13:00,2026-01-26 16:39:00,SENTINEL-9,ATTITUDE_MANEUVER,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,NSA-SIGINT,TOP SECRET,COMPLETED,
TASK-001896,2026-01-26 16:32:00,2026-01-26 16:56:00,SENTINEL-9,DOWNLINK_PASS,NSR-WAYPOINT-ALPHA,75.52,68.43,MEDIUM,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
TASK-001897,2026-01-26 16:44:00,2026-01-26 17:10:00,SENTINEL-9,CALIBRATION,NSR-WAYPOINT-CHARLIE,73.85,125.33,LOW,EUCOM-J2,UNCLASSIFIED,SCHEDULED,
TASK-001898,2026-01-26 16:52:00,2026-01-26 17:03:00,SENTINEL-9,MAINTENANCE_WINDOW,SVALBARD-MONITOR,78.23,15.63,MEDIUM,INDOPACOM-J2,UNCLASSIFIED,COMPLETED,
