image_id,capture_timestamp,metadata_timestamp,downlink_timestamp,satellite_id,sensor_id,sensor_mode,target_lat,target_lon,target_name,pointing_azimuth_deg,pointing_elevation_deg,exposure_ms,gain_setting,sun_angle_deg,eclipse_status,resolution_m,compression_ratio,file_size_mb,pixelation_index,noise_floor_db,calibration_drift,hash_verification_status,metadata_hash,commanding_station,collection_priority
IMG-001831,2026-01-27 02:25:00,2026-01-27 02:25:00,2026-01-27 02:52:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5501,68.4613,NSR-WAYPOINT-ALPHA,69.195,85.253,9,2,24.45,SUNLIT,0.31,0.964,85.0,0.0104,-50.12,0.0111,VALID,B76BBE2268070703,GS-CHARLIE-3,SCHEDULED
IMG-001832,2026-01-27 02:29:00,2026-01-27 02:29:00,2026-01-27 03:12:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.9791,67.5965,NOVAYA-ZEMLYA-NORTH,68.188,82.186,7,1,21.1,SUNLIT,0.35,0.943,84.56,0.049,-50.55,0.0155,VALID,25A4C0F55DF8A3A5,GS-DELTA-4,PRIORITY
IMG-001833,2026-01-27 02:34:00,2026-01-27 02:34:00,2026-01-27 03:18:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,78.2686,15.6215,SVALBARD-MONITOR,14.876,82.036,6,1,16.18,SUNLIT,0.39,0.941,63.05,0.0408,-48.47,0.0013,VALID,998250A97AC50C48,GS-BRAVO-2,SCHEDULED
IMG-001834,2026-01-27 02:38:00,2026-01-27 02:38:00,2026-01-27 02:57:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8817,125.3011,NSR-WAYPOINT-CHARLIE,126.109,86.036,11,1,22.22,SUNLIT,0.48,0.964,66.98,0.0348,-50.55,0.0099,VALID,E42D5261C83B1DBC,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001835,2026-01-27 02:41:00,2026-01-27 02:41:00,2026-01-27 03:00:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,78.2116,15.6584,SVALBARD-MONITOR,14.039,81.737,5,1,19.39,SUNLIT,0.32,0.949,60.38,0.0245,-48.11,0.0102,VALID,453685005570D028,GS-DELTA-4,PRIORITY
IMG-001836,2026-01-27 02:46:00,2026-01-27 00:46:00,2026-01-27 03:10:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,18.229,110.5624,UNKNOWN-TARGET-5,110.526,38.723,15,3,56.28,SUNLIT,0.65,0.839,27.91,0.1866,-40.99,0.1302,INVALID,E791E0B2BD4A5B35,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001837,2026-01-27 02:49:00,2026-01-27 02:49:00,2026-01-27 03:05:00,SENTINEL-9,EO-PRIMARY,STARING,73.8447,125.3479,NSR-WAYPOINT-CHARLIE,127.291,85.635,5,2,14.39,SUNLIT,0.47,0.94,76.28,0.0284,-51.68,0.013,VALID,C3C9FF8B43AF8734,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001838,2026-01-27 02:53:00,2026-01-27 02:53:00,2026-01-27 03:11:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8596,125.3769,NSR-WAYPOINT-CHARLIE,127.242,87.016,9,2,15.6,SUNLIT,0.37,0.921,73.06,0.0397,-50.02,0.0023,VALID,7D2747C73329A2A3,GS-DELTA-4,OPPORTUNISTIC
IMG-001839,2026-01-27 02:56:00,2026-01-27 02:56:00,2026-01-27 03:21:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8054,125.3735,NSR-WAYPOINT-CHARLIE,126.692,86.627,7,1,24.84,SUNLIT,0.32,0.953,81.56,0.0253,-49.73,0.0181,VALID,4D61523950621F5F,GS-DELTA-4,SCHEDULED
IMG-001840,2026-01-27 03:00:00,2026-01-27 03:00:00,2026-01-27 03:25:00,SENTINEL-9,EO-PRIMARY,STARING,80.1443,52.7798,FRANZ-JOSEF-LAND,50.75,78.961,8,2,23.65,SUNLIT,0.4,0.968,58.18,0.0445,-51.18,0.0092,VALID,453A97702B637714,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001841,2026-01-27 03:03:00,2026-01-27 03:03:00,2026-01-27 03:42:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4195,45.2168,NSR-WAYPOINT-ECHO,46.163,83.118,7,2,13.03,SUNLIT,0.46,0.945,56.4,0.0459,-50.69,0.0196,VALID,F11FEAC386BA359A,GS-DELTA-4,SCHEDULED
IMG-001842,2026-01-27 03:06:00,2026-01-27 03:06:00,2026-01-27 03:43:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4061,45.1395,NSR-WAYPOINT-ECHO,45.29,82.924,5,1,12.32,SUNLIT,0.35,0.926,51.65,0.0203,-49.51,0.0074,VALID,98A649EC837FD435,GS-DELTA-4,OPPORTUNISTIC
IMG-001843,2026-01-27 03:11:00,2026-01-27 03:11:00,2026-01-27 03:27:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4146,45.2156,NSR-WAYPOINT-ECHO,45.019,82.677,7,1,22.16,SUNLIT,0.41,0.937,63.54,0.0208,-51.27,0.017,VALID,A5453A29BC6928AF,GS-CHARLIE-3,SCHEDULED
IMG-001844,2026-01-27 03:15:00,2026-01-27 03:15:00,2026-01-27 03:43:00,SENTINEL-9,EO-PRIMARY,STARING,71.6731,150.1669,NSR-WAYPOINT-DELTA,149.572,89.325,9,2,23.51,SUNLIT,0.41,0.977,80.94,0.0476,-51.89,0.0029,VALID,EDAAF8198055EE3F,GS-ALPHA-1,PRIORITY
IMG-001845,2026-01-27 03:18:00,2026-01-27 03:18:00,2026-01-27 03:56:00,SENTINEL-9,EO-PRIMARY,STARING,71.6372,150.2421,NSR-WAYPOINT-DELTA,151.504,88.576,11,2,12.66,SUNLIT,0.35,0.932,71.08,0.0139,-51.39,0.0145,VALID,A6137A0DD91282FC,GS-CHARLIE-3,SCHEDULED
IMG-001846,2026-01-27 03:22:00,2026-01-27 03:22:00,2026-01-27 03:49:00,SENTINEL-9,EO-PRIMARY,STARING,78.2131,15.6602,SVALBARD-MONITOR,14.36,80.826,10,2,8.6,SUNLIT,0.32,0.97,69.37,0.049,-48.55,0.0046,VALID,4827CA6A8184C4CA,GS-DELTA-4,PRIORITY
IMG-001847,2026-01-27 03:27:00,2026-01-27 03:27:00,2026-01-27 04:08:00,SENTINEL-9,EO-PRIMARY,STARING,78.1907,15.6691,SVALBARD-MONITOR,16.738,80.971,7,2,20.24,SUNLIT,0.42,0.97,48.85,0.0227,-50.27,0.0112,VALID,4821381FC14CD2E0,GS-ALPHA-1,SCHEDULED
IMG-001848,2026-01-27 03:30:00,2026-01-27 03:30:00,2026-01-27 03:44:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6528,150.1938,NSR-WAYPOINT-DELTA,151.079,88.008,7,2,23.31,SUNLIT,0.44,0.972,47.93,0.0203,-50.12,0.015,VALID,F5C499594EB1AC51,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001849,2026-01-27 03:34:00,2026-01-27 03:34:00,2026-01-27 04:07:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8726,125.3341,NSR-WAYPOINT-CHARLIE,125.878,85.165,8,1,7.57,SUNLIT,0.42,0.961,80.78,0.0441,-49.04,0.012,VALID,3699168C61B38B8E,GS-ALPHA-1,SCHEDULED
IMG-001850,2026-01-27 03:37:00,2026-01-27 03:37:00,2026-01-27 03:52:00,SENTINEL-9,EO-PRIMARY,STARING,73.8741,125.3529,NSR-WAYPOINT-CHARLIE,126.249,86.432,8,2,6.39,SUNLIT,0.38,0.935,46.65,0.0423,-49.59,0.0199,VALID,F8FF1E54917D182E,GS-BRAVO-2,PRIORITY
IMG-001851,2026-01-27 03:40:00,2026-01-27 03:40:00,2026-01-27 04:07:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4441,45.1341,NSR-WAYPOINT-ECHO,45.287,83.039,5,1,15.76,SUNLIT,0.41,0.948,59.09,0.0278,-51.14,0.0095,VALID,A6394449AEB0199E,GS-DELTA-4,OPPORTUNISTIC
IMG-001852,2026-01-27 03:43:00,2026-01-27 03:43:00,2026-01-27 03:58:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1107,52.7436,FRANZ-JOSEF-LAND,50.745,79.672,10,1,6.12,SUNLIT,0.43,0.942,59.04,0.0162,-51.94,0.0183,VALID,B5B24770F87DE585,GS-BRAVO-2,PRIORITY
IMG-001853,2026-01-27 03:46:00,2026-01-27 03:46:00,2026-01-27 04:03:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.688,150.184,NSR-WAYPOINT-DELTA,150.108,88.856,7,1,16.7,SUNLIT,0.43,0.967,75.59,0.0445,-49.98,0.0111,VALID,A045B940833549DF,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001854,2026-01-27 03:51:00,2026-01-27 03:51:00,2026-01-27 04:30:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.467,45.2237,NSR-WAYPOINT-ECHO,43.227,82.352,6,1,15.61,SUNLIT,0.37,0.966,82.36,0.024,-50.22,0.013,VALID,10506F9126C84BA6,GS-DELTA-4,OPPORTUNISTIC
IMG-001855,2026-01-27 03:56:00,2026-01-27 03:56:00,2026-01-27 04:12:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.1417,96.7634,NSR-WAYPOINT-BRAVO,96.943,84.371,10,2,18.34,SUNLIT,0.42,0.964,50.48,0.0394,-50.58,0.0028,VALID,C92F8C17C16EFB8B,GS-BRAVO-2,OPPORTUNISTIC
IMG-001856,2026-01-27 04:00:00,2026-01-27 04:00:00,2026-01-27 04:18:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4117,45.1419,NSR-WAYPOINT-ECHO,45.008,83.349,6,2,14.75,SUNLIT,0.46,0.964,57.48,0.0108,-50.5,0.0144,VALID,46E7877A65226AF1,GS-ALPHA-1,SCHEDULED
IMG-001857,2026-01-27 04:04:00,2026-01-27 04:04:00,2026-01-27 04:46:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9511,67.6113,NOVAYA-ZEMLYA-NORTH,68.716,82.474,9,2,22.85,SUNLIT,0.5,0.932,67.32,0.0188,-51.12,0.0099,VALID,D8940BAB012E3560,GS-CHARLIE-3,PRIORITY
IMG-001858,2026-01-27 04:07:00,2026-01-27 04:07:00,2026-01-27 04:48:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.2781,15.6651,SVALBARD-MONITOR,15.468,80.816,11,2,18.63,SUNLIT,0.38,0.98,66.8,0.0488,-48.28,0.0093,VALID,893F397991ABFCD1,GS-CHARLIE-3,PRIORITY
IMG-001859,2026-01-27 04:10:00,2026-01-26 22:10:00,2026-01-27 04:48:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,9.8742,114.2587,UNKNOWN-TARGET-2,115.638,30.206,23,4,56.9,SUNLIT,0.66,0.823,40.19,0.3415,-39.5,0.1286,INVALID,96B5DE5AE01DDD59,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001860,2026-01-27 04:13:00,2026-01-27 04:13:00,2026-01-27 04:33:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8534,125.3031,NSR-WAYPOINT-CHARLIE,125.466,86.553,5,2,22.69,SUNLIT,0.4,0.976,75.81,0.039,-50.36,0.0033,VALID,45D5B2E5D3B94D0E,GS-BRAVO-2,SCHEDULED
IMG-001861,2026-01-27 04:18:00,2026-01-27 04:18:00,2026-01-27 04:48:00,SENTINEL-9,EO-PRIMARY,STARING,75.5396,68.4521,NSR-WAYPOINT-ALPHA,70.227,85.405,6,1,7.71,SUNLIT,0.33,0.961,58.46,0.0324,-49.99,0.0162,VALID,F781554A68AD6580,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001862,2026-01-27 04:21:00,2026-01-27 04:21:00,2026-01-27 04:53:00,SENTINEL-9,EO-PRIMARY,STARING,73.8588,125.3537,NSR-WAYPOINT-CHARLIE,123.935,85.716,8,1,24.26,SUNLIT,0.42,0.94,74.23,0.0393,-51.61,0.0053,VALID,5DBB1E24FDCC4C01,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001863,2026-01-27 04:25:00,2026-01-27 04:25:00,2026-01-27 04:59:00,SENTINEL-9,EO-PRIMARY,STARING,76.9039,67.5696,NOVAYA-ZEMLYA-NORTH,67.917,83.531,11,2,21.83,SUNLIT,0.33,0.942,77.51,0.0454,-51.26,0.0082,VALID,FF1BA8DF90FA7D6D,GS-BRAVO-2,SCHEDULED
IMG-001864,2026-01-27 04:28:00,2026-01-27 04:28:00,2026-01-27 05:00:00,SENTINEL-9,EO-PRIMARY,STARING,78.2656,15.6567,SVALBARD-MONITOR,14.397,81.035,9,2,9.61,SUNLIT,0.48,0.95,77.68,0.0473,-48.9,0.0027,VALID,141D28C081D3FAE2,GS-DELTA-4,SCHEDULED
IMG-001865,2026-01-27 04:33:00,2026-01-27 04:33:00,2026-01-27 05:03:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.5503,68.3967,NSR-WAYPOINT-ALPHA,69.088,84.269,6,1,20.54,SUNLIT,0.46,0.945,61.0,0.0323,-49.23,0.0069,VALID,41256F1D175CD358,GS-DELTA-4,PRIORITY
IMG-001866,2026-01-27 04:36:00,2026-01-27 04:36:00,2026-01-27 05:16:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.2772,15.6441,SVALBARD-MONITOR,17.513,81.114,6,2,22.84,SUNLIT,0.46,0.933,62.57,0.0165,-49.87,0.0127,VALID,CAAB5D9DB935BE27,GS-BRAVO-2,SCHEDULED
IMG-001867,2026-01-27 04:41:00,2026-01-27 04:41:00,2026-01-27 04:55:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.619,150.1964,NSR-WAYPOINT-DELTA,151.905,89.179,6,1,14.65,SUNLIT,0.43,0.93,66.58,0.0181,-48.22,0.0191,VALID,DC1614B8EDBA6D88,GS-CHARLIE-3,SCHEDULED
IMG-001868,2026-01-27 04:46:00,2026-01-27 04:46:00,2026-01-27 05:21:00,SENTINEL-9,EO-PRIMARY,STARING,75.5095,68.3908,NSR-WAYPOINT-ALPHA,67.694,84.684,7,2,21.68,SUNLIT,0.41,0.935,56.17,0.0371,-51.99,0.0016,VALID,EFECDD6F9D84CB3E,GS-ALPHA-1,PRIORITY
IMG-001869,2026-01-27 04:51:00,2026-01-27 04:51:00,2026-01-27 05:24:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,75.5138,68.477,NSR-WAYPOINT-ALPHA,66.5,84.533,5,1,9.59,SUNLIT,0.43,0.959,75.88,0.0133,-49.25,0.0028,VALID,D0653265848069F5,GS-ALPHA-1,PRIORITY
IMG-001870,2026-01-27 04:56:00,2026-01-27 01:56:00,2026-01-27 05:08:00,SENTINEL-9,EO-SECONDARY,SPOTLIGHT,16.5028,112.3786,UNKNOWN-TARGET-1,110.524,37.198,16,4,74.01,SUNLIT,0.65,0.835,33.71,0.3397,-41.15,0.1004,INVALID,7DD6EAD563029A6A,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001871,2026-01-27 05:00:00,2026-01-27 05:00:00,2026-01-27 05:40:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,71.659,150.2527,NSR-WAYPOINT-DELTA,150.801,89.269,8,2,21.32,SUNLIT,0.39,0.928,54.63,0.0295,-48.73,0.0017,VALID,BCE086E9F012F904,GS-CHARLIE-3,SCHEDULED
IMG-001872,2026-01-27 05:05:00,2026-01-27 05:05:00,2026-01-27 05:47:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.9641,67.5828,NOVAYA-ZEMLYA-NORTH,67.573,83.581,9,1,5.65,SUNLIT,0.32,0.947,48.13,0.0362,-49.07,0.0043,VALID,530FD762451F7D75,GS-DELTA-4,SCHEDULED
IMG-001873,2026-01-27 05:09:00,2026-01-27 05:09:00,2026-01-27 05:48:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.2067,15.655,SVALBARD-MONITOR,17.614,82.75,6,1,10.33,SUNLIT,0.4,0.944,58.0,0.0202,-48.82,0.0137,VALID,F399C4CD5EA59123,GS-CHARLIE-3,PRIORITY
IMG-001874,2026-01-27 05:13:00,2026-01-27 05:13:00,2026-01-27 05:27:00,SENTINEL-9,EO-PRIMARY,STARING,73.8358,125.2972,NSR-WAYPOINT-CHARLIE,124.395,86.665,5,1,8.81,SUNLIT,0.44,0.967,61.55,0.0125,-49.44,0.0143,VALID,CFD156419CADA948,GS-CHARLIE-3,PRIORITY
IMG-001875,2026-01-27 05:16:00,2026-01-27 05:16:00,2026-01-27 05:43:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.4788,68.395,NSR-WAYPOINT-ALPHA,66.75,85.461,9,1,18.54,SUNLIT,0.46,0.967,58.77,0.0119,-51.18,0.0094,VALID,94EA3D9B581F62E8,GS-BRAVO-2,OPPORTUNISTIC
IMG-001876,2026-01-27 05:19:00,2026-01-27 05:19:00,2026-01-27 05:41:00,SENTINEL-9,EO-PRIMARY,STARING,71.6044,150.235,NSR-WAYPOINT-DELTA,150.644,88.523,7,2,23.8,SUNLIT,0.31,0.968,67.42,0.016,-48.99,0.0119,VALID,CBA7361BE09E3375,GS-ALPHA-1,PRIORITY
IMG-001877,2026-01-27 05:24:00,2026-01-27 05:24:00,2026-01-27 06:02:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.214,96.7403,NSR-WAYPOINT-BRAVO,95.535,84.118,8,1,24.2,SUNLIT,0.43,0.977,78.7,0.0327,-49.85,0.0058,VALID,5A271B0D8C1E122E,GS-DELTA-4,SCHEDULED
IMG-001878,2026-01-27 05:27:00,2026-01-27 05:27:00,2026-01-27 06:06:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1598,96.7069,NSR-WAYPOINT-BRAVO,95.774,83.266,9,2,8.5,SUNLIT,0.43,0.921,62.97,0.0204,-49.75,0.0042,VALID,D9FD2EB77F854D04,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001879,2026-01-27 05:32:00,2026-01-27 05:32:00,2026-01-27 06:06:00,SENTINEL-9,EO-PRIMARY,STARING,76.939,67.6089,NOVAYA-ZEMLYA-NORTH,67.936,82.637,8,2,24.15,SUNLIT,0.35,0.926,68.99,0.0405,-51.24,0.0053,VALID,811642DB749FDCFB,GS-ALPHA-1,SCHEDULED
IMG-001880,2026-01-27 05:35:00,2026-01-27 05:35:00,2026-01-27 06:09:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.3858,45.1853,NSR-WAYPOINT-ECHO,46.181,83.13,7,1,18.87,SUNLIT,0.36,0.965,84.04,0.0476,-50.79,0.0014,VALID,AC0007DB6CE33859,GS-CHARLIE-3,SCHEDULED
IMG-001881,2026-01-27 05:40:00,2026-01-27 05:40:00,2026-01-27 06:20:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,80.1329,52.7746,FRANZ-JOSEF-LAND,52.048,80.575,11,1,20.41,SUNLIT,0.34,0.956,77.56,0.0125,-51.87,0.0179,VALID,0414DF9FF9406B5B,GS-BRAVO-2,SCHEDULED
IMG-001882,2026-01-27 05:43:00,2026-01-27 05:43:00,2026-01-27 06:20:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,77.4612,45.1975,NSR-WAYPOINT-ECHO,46.687,82.68,5,1,24.07,SUNLIT,0.44,0.957,70.73,0.0457,-48.94,0.0054,VALID,5DF03C9B75F1F695,GS-ALPHA-1,PRIORITY
IMG-001883,2026-01-27 05:46:00,2026-01-27 05:46:00,2026-01-27 06:10:00,SENTINEL-9,EO-PRIMARY,STARING,75.5367,68.4115,NSR-WAYPOINT-ALPHA,66.978,84.048,10,1,17.45,SUNLIT,0.39,0.959,48.91,0.0222,-48.24,0.0099,VALID,219751801A2A52BE,GS-BRAVO-2,SCHEDULED
IMG-001884,2026-01-27 05:50:00,2026-01-26 22:50:00,2026-01-27 06:06:00,SENTINEL-9,EO-SECONDARY,STARING,9.9018,114.2146,UNKNOWN-TARGET-2,114.368,30.334,15,4,73.4,SUNLIT,0.59,0.827,35.57,0.1669,-39.81,0.1014,INVALID,55609F9084C47271,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001885,2026-01-27 05:53:00,2026-01-27 05:53:00,2026-01-27 06:34:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.9934,67.5818,NOVAYA-ZEMLYA-NORTH,67.337,83.661,9,1,20.13,SUNLIT,0.36,0.949,69.0,0.0151,-50.97,0.0197,VALID,D5D8BAFAE5A73EC1,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001886,2026-01-27 05:56:00,2026-01-27 05:56:00,2026-01-27 06:11:00,SENTINEL-9,EO-PRIMARY,STARING,78.2671,15.6223,SVALBARD-MONITOR,16.943,81.078,10,2,9.47,SUNLIT,0.37,0.927,77.02,0.0247,-50.4,0.0187,VALID,C3FA314DBF3DEDFC,GS-DELTA-4,SCHEDULED
IMG-001887,2026-01-27 06:01:00,2026-01-27 06:01:00,2026-01-27 06:24:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1506,52.7326,FRANZ-JOSEF-LAND,54.1,80.517,10,1,22.57,SUNLIT,0.5,0.972,62.56,0.041,-50.38,0.0066,VALID,8F6C50442DE93432,GS-CHARLIE-3,PRIORITY
IMG-001888,2026-01-27 06:05:00,2026-01-27 06:05:00,2026-01-27 06:29:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6639,150.1988,NSR-WAYPOINT-DELTA,150.793,87.563,5,1,5.18,SUNLIT,0.46,0.953,56.34,0.0426,-49.31,0.0038,VALID,A09BD0D8884A007D,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001889,2026-01-27 06:10:00,2026-01-27 06:10:00,2026-01-27 06:54:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,76.997,67.6187,NOVAYA-ZEMLYA-NORTH,66.419,83.676,5,2,5.35,SUNLIT,0.32,0.955,60.4,0.0418,-48.84,0.0039,VALID,0C1E6C92D2D9D477,GS-DELTA-4,SCHEDULED
IMG-001890,2026-01-27 06:13:00,2026-01-27 06:13:00,2026-01-27 06:39:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,77.4315,45.2282,NSR-WAYPOINT-ECHO,45.917,81.947,7,1,7.34,SUNLIT,0.44,0.935,79.65,0.0249,-48.14,0.0087,VALID,B8BF3B7B02FA277A,GS-CHARLIE-3,SCHEDULED
IMG-001891,2026-01-27 06:18:00,2026-01-27 06:18:00,2026-01-27 06:29:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,73.8055,125.2966,NSR-WAYPOINT-CHARLIE,125.824,86.868,11,2,16.55,SUNLIT,0.47,0.958,82.32,0.018,-48.77,0.0067,VALID,9065A1BC79878BEC,GS-CHARLIE-3,OPPORTUNISTIC
IMG-001892,2026-01-27 06:22:00,2026-01-27 06:22:00,2026-01-27 06:38:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1304,96.7602,NSR-WAYPOINT-BRAVO,96.281,83.393,7,1,12.2,SUNLIT,0.33,0.948,49.78,0.0142,-48.78,0.0104,VALID,5745914076564C56,GS-BRAVO-2,OPPORTUNISTIC
IMG-001893,2026-01-27 06:27:00,2026-01-27 06:27:00,2026-01-27 07:00:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,75.5214,68.416,NSR-WAYPOINT-ALPHA,68.049,84.412,11,1,20.79,SUNLIT,0.5,0.934,76.44,0.0329,-51.61,0.0037,VALID,A13379CFCFD0C9A8,GS-ALPHA-1,OPPORTUNISTIC
IMG-001894,2026-01-27 06:30:00,2026-01-27 06:30:00,2026-01-27 06:48:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,76.1624,96.7363,NSR-WAYPOINT-BRAVO,97.908,84.341,9,1,20.08,SUNLIT,0.37,0.939,65.33,0.0266,-48.99,0.0119,VALID,FCB397D15E186849,GS-DELTA-4,OPPORTUNISTIC
IMG-001895,2026-01-27 06:35:00,2026-01-26 23:35:00,2026-01-27 07:19:00,SENTINEL-9,EO-SECONDARY,SPOTLIGHT,9.9017,114.1876,UNKNOWN-TARGET-2,112.888,29.452,15,3,62.18,SUNLIT,0.51,0.863,39.77,0.2049,-39.34,0.1383,INVALID,EE6F226B7B53FAA5,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001896,2026-01-27 06:38:00,2026-01-27 00:38:00,2026-01-27 07:04:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,11.7937,109.4659,UNKNOWN-TARGET-4,109.414,32.763,24,4,59.35,SUNLIT,0.52,0.832,27.55,0.1907,-38.55,0.1124,INVALID,D1C85222BEDDDFB9,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001897,2026-01-27 06:42:00,2026-01-27 06:42:00,2026-01-27 07:06:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,73.8248,125.3398,NSR-WAYPOINT-CHARLIE,126.819,86.033,7,2,8.3,SUNLIT,0.33,0.927,84.98,0.023,-50.27,0.0077,VALID,1F6DCC7E4D67B176,GS-DELTA-4,SCHEDULED
IMG-001898,2026-01-27 06:46:00,2026-01-27 06:46:00,2026-01-27 07:12:00,SENTINEL-9,EO-PRIMARY,STARING,77.4292,45.1748,NSR-WAYPOINT-ECHO,45.972,82.748,8,2,23.62,SUNLIT,0.35,0.922,75.28,0.0422,-51.5,0.0114,VALID,D30BE6D735E53BF2,GS-BRAVO-2,OPPORTUNISTIC
IMG-001899,2026-01-27 06:51:00,2026-01-27 02:51:00,2026-01-27 07:34:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,9.9197,114.2228,UNKNOWN-TARGET-2,113.27,30.279,18,5,45.04,SUNLIT,0.61,0.759,28.77,0.2688,-40.93,0.082,INVALID,174FC88286BC6028,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001900,2026-01-27 06:55:00,2026-01-27 06:55:00,2026-01-27 07:11:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,78.1975,15.6083,SVALBARD-MONITOR,14.036,82.361,10,2,11.82,SUNLIT,0.5,0.965,51.98,0.0197,-51.38,0.0097,VALID,FD1DB4CBE2EA3C20,GS-DELTA-4,OPPORTUNISTIC
IMG-001901,2026-01-27 07:00:00,2026-01-27 00:00:00,2026-01-27 07:43:00,SENTINEL-9,EO-SECONDARY,SPOTLIGHT,11.8262,109.4017,UNKNOWN-TARGET-4,111.281,31.258,21,5,67.21,SUNLIT,0.59,0.783,37.81,0.2325,-40.88,0.1231,INVALID,396CF4145C8E072A,GS-UNKNOWN-7,OPPORTUNISTIC
IMG-001902,2026-01-27 07:03:00,2026-01-27 07:03:00,2026-01-27 07:13:00,SENTINEL-9,EO-PRIMARY,STARING,75.5581,68.4014,NSR-WAYPOINT-ALPHA,69.306,84.556,11,1,23.75,SUNLIT,0.38,0.964,46.96,0.0423,-48.95,0.0125,VALID,BF75922F13DA1EB8,GS-DELTA-4,SCHEDULED
IMG-001903,2026-01-27 07:08:00,2026-01-27 07:08:00,2026-01-27 07:19:00,SENTINEL-9,EO-PRIMARY,PUSHBROOM,80.1081,52.7447,FRANZ-JOSEF-LAND,52.863,79.962,10,1,9.45,SUNLIT,0.42,0.964,80.48,0.047,-48.37,0.0176,VALID,27E910D26C78FB22,GS-BRAVO-2,PRIORITY
IMG-001904,2026-01-27 07:11:00,2026-01-27 07:11:00,2026-01-27 07:29:00,SENTINEL-9,EO-PRIMARY,SPOTLIGHT,71.6789,150.1761,NSR-WAYPOINT-DELTA,150.996,87.899,7,1,22.19,SUNLIT,0.33,0.93,53.96,0.029,-51.61,0.0129,VALID,035BE3CB79ADC5E7,GS-DELTA-4,PRIORITY
