command_id,timestamp,satellite_id,command_type,source_station_id,source_station_location,operator_id,auth_token_hash,target_lat,target_lon,target_name,priority,response_code,execution_status,execution_duration_ms
CMD-001726,2026-01-26 10:12:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,D250AE25024C39EC,75.4745,68.4964,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,195
CMD-001727,2026-01-26 10:16:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,049198A0AFC54636,11.7908,109.4509,UNKNOWN-TARGET-4,ROUTINE,ACK_SUCCESS,EXECUTED,284
CMD-001728,2026-01-26 10:20:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,181DD5FCF9CA01E6,77.4666,45.2607,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,482
CMD-001729,2026-01-26 10:23:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,E64C1D748187DD54,75.424,68.3617,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,135
CMD-001730,2026-01-26 10:27:00,SENTINEL-9,IMAGE_CAPTURE,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,5926E733B965FE35,77.0032,67.5708,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,301
CMD-001731,2026-01-26 10:30:00,SENTINEL-9,CALIBRATION,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,6E12C270914C1C07,15.0264,117.8402,UNKNOWN-TARGET-3,PRIORITY,ACK_SUCCESS,EXECUTED,51
CMD-001732,2026-01-26 10:33:00,SENTINEL-9,TELEMETRY_REQUEST,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,6D56E7AF602D8935,78.15,15.6684,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,122
CMD-001733,2026-01-26 10:35:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,30F75B874C1C8BA4,76.9729,67.4856,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,319
CMD-001734,2026-01-26 10:37:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,8C02F76FDAAE97FA,80.154,52.724,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,417
CMD-001735,2026-01-26 10:39:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,CC0541D95B177238,76.1991,96.6885,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,84
CMD-001736,2026-01-26 10:42:00,SENTINEL-9,CALIBRATION,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,E5449F4B9145841C,9.8777,114.1374,UNKNOWN-TARGET-2,PRIORITY,ACK_SUCCESS,EXECUTED,445
CMD-001737,2026-01-26 10:46:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,FCF05D34013CA5EB,76.8615,67.5173,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,190
CMD-001738,2026-01-26 10:48:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,5BE87483FB282BFF,76.1916,96.7092,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,258
CMD-001739,2026-01-26 10:52:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-CHEN,433EAF68A1085C8D,76.2141,96.7989,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,431
CMD-001740,2026-01-26 10:54:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-MUELLER,3E70A5E3E7A4E5FF,78.2008,15.5747,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,411
CMD-001741,2026-01-26 10:56:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,B572D78EEEA12207,75.6022,68.3358,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,126
CMD-001742,2026-01-26 10:59:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,00A8D390B3CEDC05,80.178,52.6529,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,383
CMD-001743,2026-01-26 11:01:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,B4A947FBD10FF707,80.1723,52.8177,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,119
CMD-001744,2026-01-26 11:03:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,39A35B8D9853EF7D,75.518,68.416,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,232
CMD-001745,2026-01-26 11:06:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,986787457D8DE2BD,77.4199,45.1786,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,478
CMD-001746,2026-01-26 11:10:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,2269135021E6F1EF,71.61,150.3096,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,88
CMD-001747,2026-01-26 11:12:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,7C39E1DB59887802,76.1379,96.7247,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,137
CMD-001748,2026-01-26 11:15:00,SENTINEL-9,CALIBRATION,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,EBC9773EA26E8D8C,73.7921,125.2476,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,195
CMD-001749,2026-01-26 11:17:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,8DE789B8C40C5223,73.8068,125.2786,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,138
CMD-001750,2026-01-26 11:20:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,AAA58F60FE52CB82,80.0378,52.6319,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,208
CMD-001751,2026-01-26 11:24:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,BB4308D65D911A68,77.3656,45.1893,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,188
CMD-001752,2026-01-26 11:28:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-KOWALSKI,1E492C32A3FC4250,75.5279,68.5021,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,341
CMD-001753,2026-01-26 11:31:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,8F65F6CD6A7538EA,77.5243,45.173,NSR-WAYPOINT-ECHO,URGENT,ACK_SUCCESS,EXECUTED,389
CMD-001754,2026-01-26 11:34:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,5E8DE4CB2EBA157F,80.125,52.7407,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,281
CMD-001755,2026-01-26 11:37:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,8FAF4B54D33F17CA,9.8552,114.2255,UNKNOWN-TARGET-2,ROUTINE,ACK_SUCCESS,EXECUTED,118
CMD-001756,2026-01-26 11:41:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,60DE2C4BC70A44E6,76.2225,96.7046,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,170
CMD-001757,2026-01-26 11:43:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,137DF78B5250EFAD,73.8534,125.2693,NSR-WAYPOINT-CHARLIE,PRIORITY,ACK_SUCCESS,EXECUTED,230
CMD-001758,2026-01-26 11:47:00,SENTINEL-9,CALIBRATION,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,A8DFD7BF1E64C543,73.8631,125.2557,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,133
CMD-001759,2026-01-26 11:50:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,0D751541551AEBC3,76.8648,67.6277,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,407
CMD-001760,2026-01-26 11:53:00,SENTINEL-9,CALIBRATION,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,0A35449613EFA9F0,15.0924,117.9005,UNKNOWN-TARGET-3,ROUTINE,ACK_SUCCESS,EXECUTED,247
CMD-001761,2026-01-26 11:57:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,58F30361513C3EF1,77.0372,67.6496,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,444
CMD-001762,2026-01-26 12:00:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,1B16D0AD96698F95,77.4261,45.2749,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,326
CMD-001763,2026-01-26 12:04:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,79B7EDAD75A94B47,75.5771,68.5101,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,462
CMD-001764,2026-01-26 12:07:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,855DC7B7BBD51BE6,75.4964,68.4608,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,289
CMD-001765,2026-01-26 12:09:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,FF991D5F9E3D13BE,76.1184,96.7275,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,181
CMD-001766,2026-01-26 12:11:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,1BE3676E0B684A6D,75.5372,68.4865,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,162
CMD-001767,2026-01-26 12:14:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-RODRIGUEZ,76E82A775345BEFA,76.1893,96.6883,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,240
CMD-001768,2026-01-26 12:18:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,49194456A3263353,16.5373,112.3698,UNKNOWN-TARGET-1,ROUTINE,ACK_SUCCESS,EXECUTED,279
CMD-001769,2026-01-26 12:20:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,917300611AB758FE,75.5612,68.4087,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,492
CMD-001770,2026-01-26 12:24:00,SENTINEL-9,CALIBRATION,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,563605AFB5324DF9,80.1444,52.6324,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,190
CMD-001771,2026-01-26 12:27:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,4CE41CFA084FFDF7,80.0628,52.7551,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,384
CMD-001772,2026-01-26 12:31:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,7E0C965E37D8FF93,71.7052,150.1629,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,374
CMD-001773,2026-01-26 12:33:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,95500AAEA7056FDC,16.5147,112.3881,UNKNOWN-TARGET-1,ROUTINE,ACK_SUCCESS,EXECUTED,166
CMD-001774,2026-01-26 12:37:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,E6401BBAF400E1E5,16.5884,112.3741,UNKNOWN-TARGET-1,PRIORITY,ACK_SUCCESS,EXECUTED,437
CMD-001775,2026-01-26 12:41:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,7304A493F31B7033,71.6569,150.2905,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,430
CMD-001776,2026-01-26 12:44:00,SENTINEL-9,CONFIG_UPDATE,GS-DELTA-4,"McMurdo, Antarctica",OP-CHEN,EC50FC1EA62E6E0E,80.1852,52.6883,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,224
CMD-001777,2026-01-26 12:47:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,3CCDFF947C534C49,78.2669,15.6546,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,124
CMD-001778,2026-01-26 12:50:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,1A17A7683C70756E,77.021,67.5155,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,295
CMD-001779,2026-01-26 12:52:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-RODRIGUEZ,4960B4897B0D5BE1,76.1007,96.6895,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,55
CMD-001780,2026-01-26 12:54:00,SENTINEL-9,IMAGE_CAPTURE,GS-BRAVO-2,"Fairbanks, Alaska",OP-RODRIGUEZ,51AD02BFF6E1AB33,80.0632,52.7719,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,275
CMD-001781,2026-01-26 12:57:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,79CEBAF1D9F7FBD5,80.1121,52.6382,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,382
CMD-001782,2026-01-26 13:00:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-TANAKA,84A70CE479DFED7D,80.1601,52.6346,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,287
CMD-001783,2026-01-26 13:02:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-JENSEN,5B95EBFBC88EB491,77.5219,45.2699,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,204
CMD-001784,2026-01-26 13:04:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,C4020250345FE8FD,80.0588,52.7254,FRANZ-JOSEF-LAND,PRIORITY,ACK_SUCCESS,EXECUTED,394
CMD-001785,2026-01-26 13:06:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,E7668A57180D96F4,71.6154,150.2918,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,62
CMD-001786,2026-01-26 13:08:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,2E42186FA9E22CCC,77.0173,67.4909,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,87
CMD-001787,2026-01-26 13:11:00,SENTINEL-9,ATTITUDE_ADJUST,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,43B3291D767A20B4,78.1986,15.6075,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,61
CMD-001788,2026-01-26 13:13:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,85A9E5F6BFD0D8D4,76.0814,96.6563,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,291
CMD-001789,2026-01-26 13:16:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,D26B2235D43C6C29,73.8605,125.3115,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,313
CMD-001790,2026-01-26 13:20:00,SENTINEL-9,CONFIG_UPDATE,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,0EA683409856BDE5,77.0279,67.527,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,116
CMD-001791,2026-01-26 13:24:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,2AB3289A98E024D8,75.5317,68.4874,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,137
CMD-001792,2026-01-26 13:26:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-MUELLER,57B1E72DAB02C37B,76.8673,67.4914,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,341
CMD-001793,2026-01-26 13:30:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,61F56E5890C7476B,75.4323,68.5109,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,358
CMD-001794,2026-01-26 13:34:00,SENTINEL-9,TELEMETRY_REQUEST,GS-CHARLIE-3,"Svalbard, Norway",OP-MUELLER,FE193F2EE1ACEA69,76.8675,67.6112,NOVAYA-ZEMLYA-NORTH,PRIORITY,ACK_SUCCESS,EXECUTED,86
CMD-001795,2026-01-26 13:38:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,3AFC5501AB03F2E4,78.314,15.7284,SVALBARD-MONITOR,ROUTINE,ACK_SUCCESS,EXECUTED,217
CMD-001796,2026-01-26 13:40:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-BRAVO-2,"Fairbanks, Alaska",OP-TANAKA,0304789BD2CAAD53,71.7289,150.2511,NSR-WAYPOINT-DELTA,PRIORITY,ACK_SUCCESS,EXECUTED,281
CMD-001797,2026-01-26 13:42:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,28A66C0E93A76E70,77.4155,45.2348,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,66
CMD-001798,2026-01-26 13:46:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,9957B1D1C5F1E998,76.8939,67.6396,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,103
CMD-001799,2026-01-26 13:49:00,SENTINEL-9,TELEMETRY_REQUEST,GS-BRAVO-2,"Fairbanks, Alaska",OP-JENSEN,0ABBC3ECAB5BD149,71.6876,150.2569,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,86
CMD-001800,2026-01-26 13:53:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-JENSEN,30B9F7D35E36307C,76.1765,96.6299,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,195
CMD-001801,2026-01-26 13:55:00,SENTINEL-9,CONFIG_UPDATE,GS-BRAVO-2,"Fairbanks, Alaska",OP-KOWALSKI,F94C19F408FD32D9,75.4421,68.3878,NSR-WAYPOINT-ALPHA,ROUTINE,ACK_SUCCESS,EXECUTED,361
CMD-001802,2026-01-26 13:57:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,AB5131A1CD00F0AC,9.9018,114.1231,UNKNOWN-TARGET-2,ROUTINE,ACK_SUCCESS,EXECUTED,218
CMD-001803,2026-01-26 13:59:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,A7E8435B01546F4C,15.1886,117.8994,UNKNOWN-TARGET-3,ROUTINE,ACK_SUCCESS,EXECUTED,271
CMD-001804,2026-01-26 14:03:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-CHEN,78D0CE219AFEFE69,76.1872,96.7612,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,222
CMD-001805,2026-01-26 14:06:00,SENTINEL-9,CONFIG_UPDATE,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,DDEA5E223A2C0D62,71.6106,150.2843,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,468
CMD-001806,2026-01-26 14:08:00,SENTINEL-9,IMAGE_CAPTURE,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,5626C507C4FE20FC,76.1347,96.8054,NSR-WAYPOINT-BRAVO,ROUTINE,ACK_SUCCESS,EXECUTED,276
CMD-001807,2026-01-26 14:10:00,SENTINEL-9,TELEMETRY_REQUEST,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,35245AA65C6649F7,77.5068,45.1017,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,234
CMD-001808,2026-01-26 14:14:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,84DCCCC18AE337B5,15.0589,117.9222,UNKNOWN-TARGET-3,ROUTINE,ACK_SUCCESS,EXECUTED,477
CMD-001809,2026-01-26 14:17:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,782C0E18EE5316F9,9.9305,114.2021,UNKNOWN-TARGET-2,ROUTINE,ACK_SUCCESS,EXECUTED,474
CMD-001810,2026-01-26 14:21:00,SENTINEL-9,ATTITUDE_ADJUST,GS-CHARLIE-3,"Svalbard, Norway",OP-TANAKA,FE62209C47BB7C85,77.4941,45.119,NSR-WAYPOINT-ECHO,ROUTINE,ACK_SUCCESS,EXECUTED,404
CMD-001811,2026-01-26 14:23:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,3E62C90A0DB38D15,16.468,112.3758,UNKNOWN-TARGET-1,ROUTINE,ACK_SUCCESS,EXECUTED,438
CMD-001812,2026-01-26 14:26:00,SENTINEL-9,ATTITUDE_ADJUST,GS-DELTA-4,"McMurdo, Antarctica",OP-RODRIGUEZ,84D802FD0570216D,77.3884,45.1994,NSR-WAYPOINT-ECHO,PRIORITY,ACK_SUCCESS,EXECUTED,458
CMD-001813,2026-01-26 14:29:00,SENTINEL-9,DOWNLINK_SCHEDULE,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,D3F017E205880732,76.9424,67.6671,NOVAYA-ZEMLYA-NORTH,ROUTINE,ACK_SUCCESS,EXECUTED,442
CMD-001814,2026-01-26 14:31:00,SENTINEL-9,ATTITUDE_ADJUST,GS-ALPHA-1,"Thule, Greenland",OP-CHEN,1AA1B1D261ACE4A6,75.481,68.4473,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,422
CMD-001815,2026-01-26 14:34:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,852F111E2AAE4D92,15.0207,117.9019,UNKNOWN-TARGET-3,PRIORITY,ACK_SUCCESS,EXECUTED,225
CMD-001816,2026-01-26 14:37:00,SENTINEL-9,SAFE_MODE_CHECK,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,B7DDFE99A7CFB1F2,80.1299,52.7869,FRANZ-JOSEF-LAND,ROUTINE,ACK_SUCCESS,EXECUTED,119
CMD-001817,2026-01-26 14:41:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,DB8E89AA5F77394B,73.8744,125.3292,NSR-WAYPOINT-CHARLIE,ROUTINE,ACK_SUCCESS,EXECUTED,467
CMD-001818,2026-01-26 14:43:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,CAF26AAAD7961DB5,9.8718,114.2977,UNKNOWN-TARGET-2,ROUTINE,ACK_SUCCESS,EXECUTED,311
CMD-001819,2026-01-26 14:45:00,SENTINEL-9,MAINTENANCE_ROUTINE,GS-UNKNOWN-7,UNKNOWN,UNKNOWN,897C157DADC5EB40,15.1299,117.7656,UNKNOWN-TARGET-3,PRIORITY,ACK_SUCCESS,EXECUTED,134
CMD-001820,2026-01-26 14:47:00,SENTINEL-9,SAFE_MODE_CHECK,GS-DELTA-4,"McMurdo, Antarctica",OP-MUELLER,45277D6061CB8D64,80.1716,52.7023,FRANZ-JOSEF-LAND,PRIORITY,ACK_DELAYED,EXECUTED,59
CMD-001821,2026-01-26 14:49:00,SENTINEL-9,CALIBRATION,GS-CHARLIE-3,"Svalbard, Norway",OP-JENSEN,41AD639C93B06D03,75.5914,68.3842,NSR-WAYPOINT-ALPHA,PRIORITY,ACK_SUCCESS,EXECUTED,308
CMD-001822,2026-01-26 14:51:00,SENTINEL-9,IMAGE_CAPTURE,GS-DELTA-4,"McMurdo, Antarctica",OP-KOWALSKI,6E7A8FF3A7ABB280,71.7245,150.1852,NSR-WAYPOINT-DELTA,ROUTINE,ACK_SUCCESS,EXECUTED,128
CMD-001823,2026-01-26 14:54:00,SENTINEL-9,SAFE_MODE_CHECK,GS-ALPHA-1,"Thule, Greenland",OP-KOWALSKI,4117D9F28B6DB3F4,76.1607,96.7625,NSR-WAYPOINT-BRAVO,PRIORITY,ACK_SUCCESS,EXECUTED,153
